gene_id,Gene name,UTR5LEN_log10zscore,CDSLEN_log10zscore,INTRONLEN_log10zscore,UTR3LEN_log10zscore,UTR5GC,CDSGC,UTR3GC,ORFEXONDENSITY
ENSMUSG00000049734,Trex1,0.025107574670381702,-0.2652034031205776,-0.8414832214930259,-0.7903748670402359,-0.005702264324689154,1.038427437996949,-0.13876287900497894,-1.8439565954607273
ENSMUSG00000002007,Srpk3,-0.3165609896891983,0.4601393950252126,-0.3796388936562973,-0.13887554959806742,0.2590454507328271,0.47450243951988735,0.7193626321265263,0.7766360561945921
ENSMUSG00000036718,Micall2,0.3228844003865458,1.1899386781837469,0.4729201034797601,-0.34154338096045533,0.959848225885076,0.8649120538501618,1.6990559240016616,0.20025458119783285
ENSMUSG00000000903,Vpreb3,0.280666264003149,-1.3738024407292073,-0.07667564308175354,-0.2555684304094236,-0.19258300436528827,0.6190985929755446,0.2044873254476231,0.0840827504463719
ENSMUSG00000037652,Phc3,-0.15824594775376286,1.1557989940224458,0.7687285883500012,1.208934168255946,-0.10952489768057788,0.09855244053517861,0.004258039516938737,-0.009244756515794119
ENSMUSG00000046924,Vmn1r179,-3.19752056331558,-0.22980229997863574,-2.8365072080847544,-3.11411796210884,-2.902353734953982,-1.4630860167859177,-2.8990666064779878,-1.8774172755868381
ENSMUSG00000043782,Bicdl2,-0.36034206299217053,0.32828453784184336,-0.05656843329121739,0.006529637703163477,0.47707298078019283,1.2408620528348688,0.6550032187916638,0.26520126637502067
ENSMUSG00000024815,Trpd52l3,-0.21367576334769012,-0.6498260452169454,-2.6543866218607493,0.5635138668133481,-0.07837810767381069,0.2286889786452685,-0.002893006409157146,-1.4738346234437314
ENSMUSG00000074454,Defb33,0.2407450949957927,-2.30718254409905,-0.1621027444471349,-0.529770903434628,0.05659131568884408,-0.8991610183088553,0.4261697491565955,1.0251573223682358
ENSMUSG00000096930,Gm26657,1.0061831214346277,-1.399870391161018,-2.978982251417816,-0.24472201368464264,0.2798099774040048,0.7203159003945045,1.312899443992484,-0.7509876020718717
ENSMUSG00000078349,AW011738,-1.578731201794254,-1.1180311670844825,-2.6543866218607493,0.5327460076133782,0.990995015891842,1.9783024354587206,0.8266283210179646,-1.0266227719962329
ENSMUSG00000053907,Mat2a,0.14905925001263937,0.013777567331948515,-0.2190852712563568,0.5676409806982472,0.674335984156382,-0.8413225569265932,0.10437268248228071,0.5814329821367086
ENSMUSG00000055560,Zfp459,-0.05771032171325629,-0.47147696172456766,0.19717484922368697,0.7572092672594958,-0.49885977276516,-1.4341667860947869,-0.024346144187444796,-0.3086754513477394
ENSMUSG00000005397,Nid1,0.25026228775484755,1.453303580495465,0.8236967867576596,0.7163114376898666,0.4303527957700435,0.5612601315932817,0.004258039516938737,0.1388371205917212
ENSMUSG00000041353,Tmem29,0.7229174908556028,-0.8056053079936661,0.7741256880767609,0.06793562688136259,-0.3067879010567659,0.7926139771223332,0.02571117729522599,-1.326173774856268
ENSMUSG00000035378,Shq1,0.035127128682942356,0.47200174055607125,0.9467408929976563,1.0313093981633548,0.7210561691665314,0.02625436380735001,0.5119823002697461,0.374379296637205
ENSMUSG00000096054,Syne1,0.7309152975420313,3.900494640493912,1.5515216942858223,0.4467813606259257,0.103311500698994,-0.1328014049938729,0.3189040602651572,0.1710516827204147
ENSMUSG00000028096,Gpr89,0.15293593526099813,0.18738549170849617,0.5499738409662435,0.848244785762296,0.5186020341225489,-0.5955090960519752,0.5405864839741297,0.9643642405180346
ENSMUSG00000001729,Akt1,0.673135061471331,0.25587656247298873,0.3295629326313169,0.36341513160237815,1.250551599281564,0.7926139771223332,1.0626128365791279,0.8018410105329367
ENSMUSG00000092216,Gm19345,0.25959113314766497,-1.4400195348030846,-0.10897162232773956,0.11919384421468993,0.12926715903796618,0.9661293612691202,1.2771442143620044,1.0251573223682358
ENSMUSG00000027070,Lrp2,0.3119907378144869,3.104791613384025,1.1006037527531678,0.5157957913415473,0.7470118275055035,-0.291857173795095,-0.05295032789182873,0.2068999191595711
ENSMUSG00000056863,Olfr702,0.9082188235505135,-0.24934582989035192,0.07081702161405255,-0.5626524617041487,-0.8518567261751812,-1.1594340945290376,-0.3675963486400472,-1.8550130243826073
ENSMUSG00000020444,Guk1,0.2177613237969206,-0.7301045513605212,-0.010896369179556116,-0.07892217861564248,0.7054827741631481,0.8938312845412917,0.6120969432350881,1.1847179193666713
ENSMUSG00000020219,Timm13,0.4412947620126578,-1.7730461877459724,-1.1612749485111187,0.2829419502260609,0.3369124257497436,1.3565389755993946,1.0840659743574164,0.998098530222886
ENSMUSG00000060147,Serpinb6a,0.35664457961091095,0.028587638834822543,0.3038740403035845,-0.42080846780721715,0.32133903074636033,-0.5232110193241466,0.2974509224868696,0.250339806970717
ENSMUSG00000028357,Kif12,0.15678099955983105,0.6207151174167329,-0.1927730148402218,-0.20034031211335393,-0.43137506108383206,1.3131601295626976,0.8194772750918687,0.9133019607087979
ENSMUSG00000033960,Jcad,0.27174918344075494,1.5322832013741723,0.6370634803389493,0.7811579828572046,0.49264637578357673,0.08409282518961289,0.13297686618666424,-2.22609263391221
ENSMUSG00000021420,Fars2,0.23429184884606047,0.23554164836713126,1.6186179225866135,0.6401206138769855,0.31095676741077144,0.1419312865718758,0.7694199536091976,-0.15020389526209804
ENSMUSG00000032067,Pts,-0.864663919934842,-1.25689460237114,-0.067974865681063,0.2152625692737769,0.21232526572267715,-0.2629379431039644,-0.08155451159621227,1.3529251281271808
ENSMUSG00000036749,Pramel5,0.08672355714202519,0.31580727554899546,0.023105580807581308,0.1745515097709768,-0.3067879010567659,-0.7111860188165018,-0.29608588937908836,-1.0860292768429403
ENSMUSG00000063827,Olfr1382,1.0302017547111626,-0.277229846306181,-0.058345972023043056,0.7753842903100521,-0.5092420361007486,-0.23401871241283295,-0.01719509826134931,-1.8329950726786268
ENSMUSG00000005204,Senp3,0.3690115603534815,0.47052508151659145,-0.042366358967115846,0.0726347761729306,0.5860867458038765,0.47450243951988735,0.21878941729981485,0.25460361581741264
ENSMUSG00000025137,Pcyt2,-0.028457621221741496,0.0369725104872148,-0.068707353639422,0.2061429788303569,0.9287014358783088,0.879371669195726,1.312899443992484,1.1172136729707385
ENSMUSG00000001424,Snd1,0.42205990686433303,1.0566934645932142,1.4729998934424655,0.17167721493885946,0.5912778774716705,0.5323409009021486,0.7050605402743345,0.7681226275751762
ENSMUSG00000027357,Crls1,0.25026228775484755,-0.3181737077389786,0.33816226344463846,0.35635454980273057,0.12407602737017175,0.5323409009021486,-0.4319557619749102,0.5994308523662788
ENSMUSG00000004677,Myo9b,0.3064480252882528,2.123225680012576,0.8830544213743694,0.2977566063745694,0.954657094217281,0.6624774390122401,0.7479668158309098,0.3067336932093219
ENSMUSG00000021687,Scamp1,0.8642295438100748,-0.18286079302011213,0.8809097364490037,0.7928784383960619,0.7106739058309425,-0.1906398663761358,-0.18882020048765014,0.7808715810168078
ENSMUSG00000042447,Mios,0.5543354480440811,1.0138830282163553,0.42931612953466086,0.32480452839379,0.3836326107598936,-1.2172725559113011,-0.13876287900497894,-0.28897825523436926
ENSMUSG00000038175,Mylip,0.4176767765464879,0.1658968545750157,0.3581029335236925,0.5722314472125173,0.9131280408749255,0.47450243951988735,0.06146640692570541,0.11294295193175836
ENSMUSG00000067616,Klk11,0.2626601691797754,-0.43439609441015564,-0.2802376644364279,-0.016340169502385683,-0.2548765843788215,0.6624774390122401,0.26169569285639016,0.5224187394842131
ENSMUSG00000027676,Ccdc39,0.08672355714202519,1.0954002856371965,0.5002586848834332,0.26865279395377084,0.2019430023870883,-1.5209244781681805,-0.6464871397577863,0.49978539402374506
ENSMUSG00000027994,Mcub,0.18285253956331932,-0.15576207771762118,0.7354753518607947,-0.31752696160117866,0.6639537208207931,0.02625436380735001,-0.11730974122669129,0.6042956565857059
ENSMUSG00000075105,Olfr1218,1.0192680847728213,-0.277229846306181,-0.1359293430884564,0.7147419059399917,-1.2931029179377078,-1.5209244781681805,-0.5106172671619649,-1.8329950726786268
ENSMUSG00000044792,Isca1,0.08225948713944502,-1.3900311720589829,0.19964780709753,0.5551238010317464,0.674335984156382,-0.1328014049938729,0.35465928989563666,0.9740938842573968
ENSMUSG00000055826,Tescl,-0.40860948436608147,-0.6498260452169454,-2.6543866218607493,-0.3978042248554877,0.6483803258174098,1.2842408988715661,0.8266283210179646,-1.4738346234437314
ENSMUSG00000094445,1700015G11Rik,-0.6975305939711851,-2.147819269582124,-0.24863486134821267,-0.37310139892926975,0.31095676741077144,-0.7111860188165018,-0.01719509826134931,1.7426159925464095
ENSMUSG00000091059,Vmn2r14,-3.19752056331558,0.9764787263367103,-0.034046866402260595,-3.11411796210884,-2.902353734953982,-1.5064648628226156,-2.8990666064779878,-0.8839757090532118
ENSMUSG00000023047,Amhr2,0.08672355714202519,0.4697860981320341,0.005877137170437082,-0.3883530091088171,-0.13548055601955006,1.183023591452606,0.6192479891611844,0.37631562689935405
ENSMUSG00000096139,Gm7978,0.05454912458538955,0.26722572569870945,-0.3887574337224748,0.010944205102041854,-0.0264667909958669,-0.5087514039785809,-0.2031222923398419,-1.038285040842443
ENSMUSG00000030815,Phkg2,0.638604115312795,0.048410746019751,0.03503167242924067,-0.08031212878546672,0.6535714574852043,0.47450243951988735,0.9124408721311144,0.5463526848907813
ENSMUSG00000019779,Frk,0.8022695173451979,0.3414579214734234,1.0371391721988998,0.5377714111027502,-0.17181847769411054,-0.9136206336544218,-0.3461432108617592,0.10578881802052824
ENSMUSG00000029134,Plb1,0.4328426795746193,1.6582465245475673,1.048534496442582,-0.4311066645026907,-0.2237297943720549,-0.10388217430274148,0.25454464693029427,1.2759008453098406
ENSMUSG00000038013,Wipf2,0.6231974411418737,0.1516810926529554,0.5709586873021754,1.0568242879159215,0.2798099774040048,1.3565389755993946,0.554888575826321,0.12713209305862042
ENSMUSG00000041187,Prkd2,0.8693249160936612,1.0100484965545815,0.4360659314060926,0.09967986796670573,0.004679999010900294,0.9950485919602516,0.6550032187916638,0.4514555081330403
ENSMUSG00000097187,Gm19426,0.35914406727726916,-2.0334959148590337,-0.8203797649140124,-0.045717946127501415,0.4874552441157823,1.5445139750917491,0.9624981936137864,0.7480344224616402
ENSMUSG00000035873,Pawr,0.5002723134765141,-0.1978930092502188,0.8814197836964485,0.13697289793022735,0.9131280408749255,1.2264024374893032,-0.07440346567011598,0.2840581899284774
ENSMUSG00000024539,Ptpn2,-0.022818770858271702,0.048410746019751,0.7130236114828445,0.5319019932152647,1.0065684108952253,-1.3618687093669584,-0.3890494864183345,0.5463526848907813
ENSMUSG00000037603,Gm5519,-3.19752056331558,-1.03661789187339,-0.5390622957935932,-3.11411796210884,-2.902353734953982,-0.03158409757491287,-2.8990666064779878,-0.25047253713038975
ENSMUSG00000023935,Spats1,0.15678099955983105,-0.4699097911920663,0.45201034132226364,-0.1571520786607833,0.23828092406164936,-0.37861486586849014,0.36181033582173255,0.9209032305522262
ENSMUSG00000028883,Sema3a,0.9398027833719542,0.8527036689380422,1.2099753353796503,0.8299313276722415,-0.37427261273809326,-0.8557821722721589,-0.3890494864183345,0.5378562492683586
ENSMUSG00000095557,Gm3415,-0.556669037318672,-0.26653398183799926,-0.5435097723264148,-0.24902379776306,-0.3067879010567659,-0.07496294361161003,-0.7680549205014163,0.12477815771336039
ENSMUSG00000049878,Rlf,-0.9367740162239715,1.9991208787150763,0.7921043585201725,0.1257548240620774,1.0896265175799362,-1.1449744791834733,-0.160216016783267,-1.5242494426016475
ENSMUSG00000093890,Vmn1r127,-3.19752056331558,-0.30163508287906793,-2.8365072080847544,-3.11411796210884,-2.902353734953982,-1.3763283247125233,-2.8990666064779878,-1.8113503246196543
ENSMUSG00000034269,Setd5,0.35664457961091095,1.6533751433165609,0.8270543636797677,0.6705195051478753,0.3472946890853325,-0.37861486586849014,0.4190187032304992,0.00117986923791599
ENSMUSG00000090485,Gm17416,-3.19752056331558,-2.221787157496239,-2.8365072080847544,-3.11411796210884,-2.902353734953982,-0.00266486688378143,-2.8990666064779878,0.06694142511498762
ENSMUSG00000071653,1810009A15Rik,-0.09539233944385075,-1.4502613450164754,-0.6473287428476393,0.022828317531921494,0.29538337240738816,0.4455832088287543,0.5477375299002255,1.035591412254215
ENSMUSG00000027824,Vmn2r1,-3.19752056331558,1.0677442752775113,0.39186592045499025,-3.11411796210884,-2.902353734953982,-1.2606514019479984,-2.8990666064779878,-0.9698574460914793
ENSMUSG00000030533,Unc45a,0.7884357185724343,1.104781535550542,0.1888087942593808,-0.01399076105536398,0.1759873440481161,0.9950485919602516,1.1555764336183751,0.4892023812726973
ENSMUSG00000055360,Prl2c5,0.3439443968955628,-0.6902552380250985,0.048448993237891286,-0.44168937747066606,-0.6026824061210487,-1.636601400932707,-0.7823570123536077,0.5497354936589218
ENSMUSG00000030844,Rgs10,-0.1971626119319415,-0.9648217480850266,0.6583034840228369,-0.08170714069322398,1.1467289659256752,0.01179474846178429,0.14012791211276013,0.8265580962841395
ENSMUSG00000040026,Saa3,-0.21367576334769012,-1.4571360792688064,-0.30293266297346944,-0.37610352907950445,0.32133903074636033,0.15639090191744148,0.17588314174323955,0.6781863571242767
ENSMUSG00000044145,1810024B03Rik,0.6372241311028531,-0.8304259970159896,0.3845057953892287,-0.023476107235783174,-0.30159676938897145,-0.9280802489999875,-0.28178379752689664,-1.3043440199786864
ENSMUSG00000020917,Acly,0.44546464563282806,1.2955376811828245,0.6870652593891562,0.36948815863961443,0.40958826909886575,0.41666397813762446,-0.024346144187444796,0.7217335246813299
ENSMUSG00000041565,L3mbtl4,0.8842886849758136,0.5773840721826459,1.5513314477363183,-3.11411796210884,-0.05242244933483908,-0.3207764044862273,-2.8990666064779878,0.8889283612385853
ENSMUSG00000025035,Arl3,-0.3490097319506538,-0.9601786627236182,0.6365927871752197,-0.15040474708278248,0.7210561691665314,-0.291857173795095,0.8337793669440605,1.0527943158266757
ENSMUSG00000030230,Plcz1,0.44546464563282806,0.6324539143435365,0.7042810060985484,-0.479238497564676,-0.5663444844464874,-1.5064648628226156,-0.41765367012271803,0.42192795996194166
ENSMUSG00000040957,Cables1,0.8915961348247505,0.526861574690247,0.9721918663674916,0.42320820415918337,0.835261065858009,1.2264024374893032,0.805175183239677,0.19803176155354332
ENSMUSG00000096464,Ighv2-2,-2.0671472897697756,-1.5099367478526724,-1.6204733790405483,-3.11411796210884,2.28877793284045,-0.2050994817217015,-2.8990666064779878,0.2222725329018128
ENSMUSG00000021710,Nln,0.27174918344075494,0.7388019868934207,0.8905299130690305,0.6575538084541881,0.8767901192003644,-0.5232110193241466,0.011409085443034622,0.3148805123119578
ENSMUSG00000045378,Pxt1,0.22111412789845505,-2.5544087143847083,0.0022715128907128766,0.0726347761729306,-0.0005111326568947185,-0.16172063568500436,1.105519112135704,1.2759008453098406
ENSMUSG00000038068,Rnf144b,0.6072701738053563,-0.32652570552596644,0.7037562546110381,0.6629929437199255,0.2901922407395937,0.3732851321009257,0.40471661137830783,0.6075285939155041
ENSMUSG00000026204,Ptprn,-0.017246575133845483,1.151947565142381,0.23304953642581222,0.1643956832790691,0.5964690091394654,1.1541043607614745,1.1841806173227587,0.6187798522775693
ENSMUSG00000047067,Dusp28,-0.0888990925735343,-1.0894440345783285,-1.4245375770213555,0.30239930879824745,0.6068512724750538,2.484388972553521,0.6550032187916638,-0.1978368134981713
ENSMUSG00000084902,Gm281,-0.40860948436608147,0.9877689939703514,0.9498906156574154,-0.010493446624688957,-0.17181847769411054,-1.1449744791834733,-0.0672524197440201,0.5429608912282441
ENSMUSG00000020622,Nt5c1b,0.004406014808327409,0.6028978598226925,0.33780042299361807,-0.8582663864169713,-0.597491274453254,-0.21955909706726723,-0.1959712464137464,0.1224198753012823
ENSMUSG00000024792,Zfpl1,-0.011739476643313485,-0.2893729773731552,-0.33299636101585517,-0.09449626845683246,0.5186020341225489,1.1396447454159089,0.8909877343528275,0.5698462961121717
ENSMUSG00000091694,Apol11b,0.6601515288671854,-0.17913078164485152,-0.009023046591154075,0.3673302560961776,-0.4417573244194212,-0.37861486586849014,0.1973362795215272,-0.5969445080743303
ENSMUSG00000073805,Fam196a,0.9907701499940752,0.23821284080912342,0.7213225479335573,0.014222061780768512,0.9858038842240482,0.546800516247716,0.7050605402743345,-1.0093266670072794
ENSMUSG00000028329,Xpa,0.009667255464314822,-0.42076919955006326,0.6236495971673707,-0.03567293015498394,0.1188848957023779,-0.04604371292047859,0.24024255507810252,0.5085380640886651
ENSMUSG00000047203,Vmn1r54,-3.19752056331558,-0.2612201336101323,-2.8365072080847544,-3.11411796210884,-2.902353734953982,-1.275111017293564,-2.8990666064779878,-1.8439565954607273
ENSMUSG00000071350,Setdb2,0.9050974595922563,0.7542086952615427,0.5860402390726909,-0.06395660957170447,-0.3223612960601489,-1.275111017293564,-1.0397946656930595,0.39361173188830756
ENSMUSG00000046159,Chrm3,1.0496110267737933,0.5226168962998938,1.5359104738136786,0.6267244428361887,0.17079621238032225,-0.07496294361161003,0.31175301433906133,-2.5449040437672292
ENSMUSG00000037523,Mavs,0.5877258265071431,0.32081311739511553,0.1496407215265073,0.4949716512692578,0.2901922407395937,0.5178812855565829,0.7050605402743345,-0.2347649643899067
ENSMUSG00000031660,Brd7,0.46973782040230844,0.6376360229789061,0.4894449274323318,0.5505906927307794,1.120773307586703,-0.5376706346697131,0.03286222322132187,0.755245111090488
ENSMUSG00000047248,C2cd3,0.40427742055883886,2.2346840197933857,0.9233639026767744,0.2316436475657983,0.3005745040751826,-0.1328014049938729,0.25454464693029427,-0.014489156343374502
ENSMUSG00000002985,Apoe,0.38343600859606836,-0.2799181562727372,-0.5335779241200533,-0.08733855187037054,0.3005745040751826,1.5589735904373148,0.5048312543436502,-0.4972832248873084
ENSMUSG00000078577,Tmco2,-0.12229848717518647,-0.9169077912760725,-0.33857554709290183,-0.529770903434628,-0.7220784344803205,-1.014837941073381,-0.15306497085717072,-0.369658316798536
ENSMUSG00000049972,Skint9,-0.10865347465486641,-0.25197484508610074,0.6823984942992152,-0.00018909366006114294,-0.8103276728328259,-2.113768707336375,-0.7537528286492245,0.33901369472075804
ENSMUSG00000025917,Cops5,0.5983502810030994,-0.19663340545657332,0.18077250865736863,0.04049880612902653,0.21232526572267715,-0.9714590950366839,-0.23172647604422544,0.6456985955307041
ENSMUSG00000038069,Cdkn2aip,0.280666264003149,0.46460096076388024,-0.6881539676792426,0.579264597170268,0.835261065858009,-0.14726102033943864,-0.7537528286492245,-1.2273502653540114
ENSMUSG00000023284,Zfp605,0.6870156814362387,0.7262181469437591,0.30334405764207856,0.2725526079226256,-0.379463744405888,-1.4052475554036554,0.04716431507351404,-1.1356281154215173
ENSMUSG00000050567,Maml1,0.48905237242296745,1.2085103439190896,0.5347168520802952,0.7185672459865289,1.1259644392544967,1.2408620528348688,0.4547739328609786,-1.326173774856268
ENSMUSG00000029372,Ppbp,-0.022818770858271702,-1.5538421758036787,-0.9995127888047113,0.2520596600259524,-0.09395150267719399,-0.2050994817217015,-0.27463275160080036,0.7766360561945921
ENSMUSG00000030423,Pop4,0.5254581264490225,-0.7166799734190569,0.0051288904623012265,0.4762211259787403,-0.057613581002633515,-0.335236019831793,0.5691906676785128,1.001660623364378
ENSMUSG00000053706,B430305J03Rik,1.3740227106069183,-0.990671267171117,-2.6543866218607493,0.5797620582446887,0.388823742427688,0.9661293612691202,0.6550032187916638,-1.1483347830781745
ENSMUSG00000026347,Tmem163,1.4512956409476485,-0.3836771585751422,1.1866843894295216,0.27805578899897937,-0.1666273460263161,0.8504524385045961,0.6120969432350881,0.834691942657106
ENSMUSG00000032028,Nxpe2,0.5815454394621913,0.451168263676883,0.36395407696564114,0.5386026059461294,-0.3898460077414769,-0.6822667881253703,-0.260330659748609,-0.3627368388069149
ENSMUSG00000067424,Zfp563,0.2980098118651339,0.1771543374806027,0.26640335470960125,0.08458943811069633,-0.010893395992483014,-1.2461917866024326,-0.7895080582797039,-0.5928050893340577
ENSMUSG00000002343,Armc6,0.6640842736135053,0.2292866049556274,0.18699090259446632,0.14246109848761557,0.3161478990785659,0.9661293612691202,1.0197065610225526,0.04956687732597159
ENSMUSG00000003283,Hck,0.43919590605447256,0.366593392463928,0.6342212494593931,-0.05865635418859139,0.7210561691665314,0.46004282417432,0.4547739328609786,0.690348444893084
ENSMUSG00000026994,Galnt3,0.8851062402786689,0.606879228612811,0.6107660639258914,0.5438253670166794,0.7262473008343263,-0.9714590950366839,-0.5892787723490196,0.11769020484575655
ENSMUSG00000029373,Pf4,0.23752951452280646,-1.6465627883978875,-1.0889896490175257,-0.3914775765668503,-0.11471602934837175,0.47450243951988735,-0.5749766804968275,0.8706664219477531
ENSMUSG00000079016,Gm11034,-3.19752056331558,-3.229577367213683,-1.7904621137108485,-3.11411796210884,-2.902353734953982,-1.3763283247125233,-2.8990666064779878,1.9610919162031617
